RRUFFID,normalized_formula_df_rruff,normalized_formula_df_cod,composition_df,cod_id
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002134
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002135
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002137
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002138
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002139
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002734
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002737
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002738
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002739
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002741
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002742
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002744
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002745
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002748
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002750
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002751
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002754
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002757
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002758
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002844
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002845
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002846
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002847
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002848
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002849
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002850
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002851
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002852
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002853
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002854
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002855
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002856
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002857
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002858
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002859
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002860
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002861
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002862
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002863
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002864
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9002865
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9003479
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9003480
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9003481
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9003482
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9003483
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9003484
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9003485
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9003486
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9003487
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9003488
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9005474
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9005767
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9005807
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9005808
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9005809
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9005810
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9005811
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9007115
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9007116
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9007117
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9007118
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9007119
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9007120
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9007121
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9007122
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9007123
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9007124
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9007125
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9007126
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9007127
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9007128
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9007129
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9007130
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9007131
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9007132
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9007133
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9007134
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9007135
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9007136
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9010260
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9010342
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9010343
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9010344
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9010345
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9010346
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9010347
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9010348
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9010349
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9010350
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9010351
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9010352
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",9010353
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",1533155
R070013,MgAl2O4,Al2MgO4,"{'Mg': 1.0, 'Al': 2.0, 'O': 4.0}",1540775
R040050,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",1011191
R040050,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",2003129
R040050,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",2003130
R040050,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9000346
R040050,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9000347
R040050,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9000348
R040050,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9000349
R040050,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9003102
R040050,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9003398
R040050,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9003399
R040050,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9003400
R040050,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9003401
R040050,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9003423
R040050,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9003424
R040050,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9004743
R040050,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9004744
R040050,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9006910
R040050,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9006911
R040050,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9006912
R040050,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9006913
R040050,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9008140
R040050,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9008186
R040050,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9008440
R050252,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",1011191
R050252,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",2003129
R050252,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",2003130
R050252,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9000346
R050252,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9000347
R050252,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9000348
R050252,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9000349
R050252,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9003102
R050252,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9003398
R050252,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9003399
R050252,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9003400
R050252,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9003401
R050252,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9003423
R050252,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9003424
R050252,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9004743
R050252,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9004744
R050252,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9006910
R050252,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9006911
R050252,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9006912
R050252,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9006913
R050252,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9008140
R050252,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9008186
R050252,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9008440
R060039,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",1011191
R060039,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",2003129
R060039,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",2003130
R060039,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9000346
R060039,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9000347
R060039,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9000348
R060039,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9000349
R060039,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9003102
R060039,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9003398
R060039,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9003399
R060039,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9003400
R060039,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9003401
R060039,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9003423
R060039,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9003424
R060039,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9004743
R060039,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9004744
R060039,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9006910
R060039,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9006911
R060039,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9006912
R060039,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9006913
R060039,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9008140
R060039,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9008186
R060039,LiAlSi2O6,AlLiO6Si2,"{'Li': 1.0, 'Al': 1.0, 'Si': 2.0, 'O': 6.0}",9008440
R050079,Fe2Al9Si4O23OH,Al9Fe2HO24Si4,"{'Fe': 2.0, 'Al': 9.0, 'Si': 4.0, 'O': 24.0, 'H': 1.0}",1527481
R050079,Fe2Al9Si4O23OH,Al9Fe2HO24Si4,"{'Fe': 2.0, 'Al': 9.0, 'Si': 4.0, 'O': 24.0, 'H': 1.0}",2310641
R050143,Ag5SbS4,Ag5S4Sb,"{'Ag': 5.0, 'Sb': 1.0, 'S': 4.0}",1010765
R050143,Ag5SbS4,Ag5S4Sb,"{'Ag': 5.0, 'Sb': 1.0, 'S': 4.0}",9007510
R050143,Ag5SbS4,Ag5S4Sb,"{'Ag': 5.0, 'Sb': 1.0, 'S': 4.0}",9013429
R050143,Ag5SbS4,Ag5S4Sb,"{'Ag': 5.0, 'Sb': 1.0, 'S': 4.0}",1528826
R050143,Ag5SbS4,Ag5S4Sb,"{'Ag': 5.0, 'Sb': 1.0, 'S': 4.0}",1530578
R050306,Ag5SbS4,Ag5S4Sb,"{'Ag': 5.0, 'Sb': 1.0, 'S': 4.0}",1010765
R050306,Ag5SbS4,Ag5S4Sb,"{'Ag': 5.0, 'Sb': 1.0, 'S': 4.0}",9007510
R050306,Ag5SbS4,Ag5S4Sb,"{'Ag': 5.0, 'Sb': 1.0, 'S': 4.0}",9013429
R050306,Ag5SbS4,Ag5S4Sb,"{'Ag': 5.0, 'Sb': 1.0, 'S': 4.0}",1528826
R050306,Ag5SbS4,Ag5S4Sb,"{'Ag': 5.0, 'Sb': 1.0, 'S': 4.0}",1530578
R050309,Ag5SbS4,Ag5S4Sb,"{'Ag': 5.0, 'Sb': 1.0, 'S': 4.0}",1010765
R050309,Ag5SbS4,Ag5S4Sb,"{'Ag': 5.0, 'Sb': 1.0, 'S': 4.0}",9007510
R050309,Ag5SbS4,Ag5S4Sb,"{'Ag': 5.0, 'Sb': 1.0, 'S': 4.0}",9013429
R050309,Ag5SbS4,Ag5S4Sb,"{'Ag': 5.0, 'Sb': 1.0, 'S': 4.0}",1528826
R050309,Ag5SbS4,Ag5S4Sb,"{'Ag': 5.0, 'Sb': 1.0, 'S': 4.0}",1530578
R070299,SbAs,AsSb,"{'Sb': 1.0, 'As': 1.0}",1011346
R070299,SbAs,AsSb,"{'Sb': 1.0, 'As': 1.0}",9001315
R050232,SbTaO4,O4SbTa,"{'Sb': 1.0, 'Ta': 1.0, 'O': 4.0}",1011144
R050232,SbTaO4,O4SbTa,"{'Sb': 1.0, 'Ta': 1.0, 'O': 4.0}",9009788
R050599,SbTaO4,O4SbTa,"{'Sb': 1.0, 'Ta': 1.0, 'O': 4.0}",1011144
R050599,SbTaO4,O4SbTa,"{'Sb': 1.0, 'Ta': 1.0, 'O': 4.0}",9009788
R060899,CeBSiO5,BCeO5Si,"{'Ce': 1.0, 'B': 1.0, 'Si': 1.0, 'O': 5.0}",1511028
R060899,CeBSiO5,BCeO5Si,"{'Ce': 1.0, 'B': 1.0, 'Si': 1.0, 'O': 5.0}",9014224
R060899,CeBSiO5,BCeO5Si,"{'Ce': 1.0, 'B': 1.0, 'Si': 1.0, 'O': 5.0}",9016367
R050568,PbWO4,O4PbW,"{'Pb': 1.0, 'W': 1.0, 'O': 4.0}",5910060
R050568,PbWO4,O4PbW,"{'Pb': 1.0, 'W': 1.0, 'O': 4.0}",9007617
R050568,PbWO4,O4PbW,"{'Pb': 1.0, 'W': 1.0, 'O': 4.0}",9009811
R050568,PbWO4,O4PbW,"{'Pb': 1.0, 'W': 1.0, 'O': 4.0}",9009812
R050568,PbWO4,O4PbW,"{'Pb': 1.0, 'W': 1.0, 'O': 4.0}",9009813
R050568,PbWO4,O4PbW,"{'Pb': 1.0, 'W': 1.0, 'O': 4.0}",9009814
R050568,PbWO4,O4PbW,"{'Pb': 1.0, 'W': 1.0, 'O': 4.0}",9009815
R050568,PbWO4,O4PbW,"{'Pb': 1.0, 'W': 1.0, 'O': 4.0}",9014025
R050568,PbWO4,O4PbW,"{'Pb': 1.0, 'W': 1.0, 'O': 4.0}",9015950
R050568,PbWO4,O4PbW,"{'Pb': 1.0, 'W': 1.0, 'O': 4.0}",1527935
R060908,CuAgS,AgCuS,"{'Cu': 1.0, 'Ag': 1.0, 'S': 1.0}",9011275
R060908,CuAgS,AgCuS,"{'Cu': 1.0, 'Ag': 1.0, 'S': 1.0}",9011276
R060908,CuAgS,AgCuS,"{'Cu': 1.0, 'Ag': 1.0, 'S': 1.0}",9011277
R060908,CuAgS,AgCuS,"{'Cu': 1.0, 'Ag': 1.0, 'S': 1.0}",8103391
R060909,CuAgS,AgCuS,"{'Cu': 1.0, 'Ag': 1.0, 'S': 1.0}",9011275
R060909,CuAgS,AgCuS,"{'Cu': 1.0, 'Ag': 1.0, 'S': 1.0}",9011276
R060909,CuAgS,AgCuS,"{'Cu': 1.0, 'Ag': 1.0, 'S': 1.0}",9011277
R060909,CuAgS,AgCuS,"{'Cu': 1.0, 'Ag': 1.0, 'S': 1.0}",8103391
R040037,SrCO3,CO3Sr,"{'Sr': 1.0, 'C': 1.0, 'O': 3.0}",5000093
R040037,SrCO3,CO3Sr,"{'Sr': 1.0, 'C': 1.0, 'O': 3.0}",9000227
R040037,SrCO3,CO3Sr,"{'Sr': 1.0, 'C': 1.0, 'O': 3.0}",9008198
R040037,SrCO3,CO3Sr,"{'Sr': 1.0, 'C': 1.0, 'O': 3.0}",9013802
R040037,SrCO3,CO3Sr,"{'Sr': 1.0, 'C': 1.0, 'O': 3.0}",1539128
R050476,SrCO3,CO3Sr,"{'Sr': 1.0, 'C': 1.0, 'O': 3.0}",5000093
R050476,SrCO3,CO3Sr,"{'Sr': 1.0, 'C': 1.0, 'O': 3.0}",9000227
R050476,SrCO3,CO3Sr,"{'Sr': 1.0, 'C': 1.0, 'O': 3.0}",9008198
R050476,SrCO3,CO3Sr,"{'Sr': 1.0, 'C': 1.0, 'O': 3.0}",9013802
R050476,SrCO3,CO3Sr,"{'Sr': 1.0, 'C': 1.0, 'O': 3.0}",1539128
R050564,SrCO3,CO3Sr,"{'Sr': 1.0, 'C': 1.0, 'O': 3.0}",5000093
R050564,SrCO3,CO3Sr,"{'Sr': 1.0, 'C': 1.0, 'O': 3.0}",9000227
R050564,SrCO3,CO3Sr,"{'Sr': 1.0, 'C': 1.0, 'O': 3.0}",9008198
R050564,SrCO3,CO3Sr,"{'Sr': 1.0, 'C': 1.0, 'O': 3.0}",9013802
R050564,SrCO3,CO3Sr,"{'Sr': 1.0, 'C': 1.0, 'O': 3.0}",1539128
R040135,S,S,{'S': 1.0},9011640
R040135,S,S,{'S': 1.0},9014401
R040135,S,S,{'S': 1.0},1570655
R040135,S,S,{'S': 1.0},1570656
R040135,S,S,{'S': 1.0},1570657
R050006,S,S,{'S': 1.0},9011640
R050006,S,S,{'S': 1.0},9014401
R050006,S,S,{'S': 1.0},1570655
R050006,S,S,{'S': 1.0},1570656
R050006,S,S,{'S': 1.0},1570657
R050166,KCl,ClK,"{'K': 1.0, 'Cl': 1.0}",1000050
R050166,KCl,ClK,"{'K': 1.0, 'Cl': 1.0}",1011127
R050166,KCl,ClK,"{'K': 1.0, 'Cl': 1.0}",9003112
R050166,KCl,ClK,"{'K': 1.0, 'Cl': 1.0}",9003113
R050166,KCl,ClK,"{'K': 1.0, 'Cl': 1.0}",9003114
R050166,KCl,ClK,"{'K': 1.0, 'Cl': 1.0}",9003115
R050166,KCl,ClK,"{'K': 1.0, 'Cl': 1.0}",9003116
R050166,KCl,ClK,"{'K': 1.0, 'Cl': 1.0}",9003117
R050166,KCl,ClK,"{'K': 1.0, 'Cl': 1.0}",9003118
R050166,KCl,ClK,"{'K': 1.0, 'Cl': 1.0}",9003119
